"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.stimuli","Answer.answer","Approve","Reject"
"3PR3LXCWSEYBT73W9JQD4TWVQ1X9X7","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","39RP059MEHSLA8HJJY729274XQLBML","A34J12A7R98SVB","Submitted","Thu Dec 17 19:29:55 PST 2015","Thu Dec 17 19:30:01 PST 2015","Fri Dec 18 03:30:01 PST 2015","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/46_Cartesian.png","C"
"3PR3LXCWSEYBT73W9JQD4TWVQ1X9X7","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3DIP6YHAPCR4WMRZZOZ95SCUGI98EU","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:23:13 PST 2015","Thu Dec 17 19:23:26 PST 2015","Fri Dec 18 03:23:26 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/46_Cartesian.png","C"
"3PR3LXCWSEYBT73W9JQD4TWVQ1X9X7","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3UNH76FOCS4HNGAUTQLMHD55IZ1MY9","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:52:41 PST 2015","Thu Dec 17 15:52:57 PST 2015","Thu Dec 17 23:52:57 PST 2015","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/46_Cartesian.png","C"
"3ODOP6T3ARJ9VLUN4Z9TXVRJR0I24T","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","33CID57104SW1VVL4TRHR6U39TGL30","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:59:45 PST 2015","Thu Dec 17 16:00:35 PST 2015","Fri Dec 18 00:00:35 PST 2015","","","","50","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/63_Parallel.png","B"
"3ODOP6T3ARJ9VLUN4Z9TXVRJR0I24T","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3KMS4QQVK2PGX1TW3OGIDF6LNJIKF7","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:31:05 PST 2015","Thu Dec 17 19:31:25 PST 2015","Fri Dec 18 03:31:25 PST 2015","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/63_Parallel.png","B"
"3ODOP6T3ARJ9VLUN4Z9TXVRJR0I24T","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3LYA37P8IQMQKKHGYMUMUPF08LQBKG","A34J12A7R98SVB","Submitted","Thu Dec 17 19:29:19 PST 2015","Thu Dec 17 19:29:32 PST 2015","Fri Dec 18 03:29:32 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/63_Parallel.png","C"
"3ODOP6T3ARJ9VLUN4Z9TXVRJR0I24T","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3P59JYT76LJVZQ7792F3UNZSXSQT2O","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:03:53 PST 2015","Wed Dec 16 20:04:04 PST 2015","Thu Dec 17 04:04:04 PST 2015","Wed Dec 16 20:07:27 PST 2015","","","11","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/63_Parallel.png","B"
"379OL9DBSRD0TCT6EFCFN734S7R9YD","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3EWIJTFFVO6MEXMW4KMUCD6CXKXE0D","A34J12A7R98SVB","Submitted","Thu Dec 17 19:32:49 PST 2015","Thu Dec 17 19:33:29 PST 2015","Fri Dec 18 03:33:29 PST 2015","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/26_Cartesian.png","C"
"379OL9DBSRD0TCT6EFCFN734S7R9YD","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3KIBXJ1WD5TA3E6P2RZ809FZFK9OKX","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:45:55 PST 2015","Thu Dec 17 19:46:26 PST 2015","Fri Dec 18 03:46:26 PST 2015","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/26_Cartesian.png","C"
"379OL9DBSRD0TCT6EFCFN734S7R9YD","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3NL0RFNU0FM6ZLW7J7KZMB9UYT7K4H","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:51:10 PST 2015","Thu Dec 17 15:51:30 PST 2015","Thu Dec 17 23:51:30 PST 2015","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/26_Cartesian.png","C"
"379OL9DBSRD0TCT6EFCFN734S7R9YD","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3QAPZX2QN4CUJHAGB0RTACXN0HU02K","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:42:26 PST 2015","Wed Dec 16 19:42:41 PST 2015","Thu Dec 17 03:42:41 PST 2015","Wed Dec 16 20:07:24 PST 2015","","","15","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/26_Cartesian.png","C"
"3G57RS03HG4RR4YNI4S32NXXRWD25Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3BDCF01OGXTXHYS9TEK7H0QGIUDLY8","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:48:15 PST 2015","Thu Dec 17 19:48:33 PST 2015","Fri Dec 18 03:48:33 PST 2015","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/29_Parallel.png","B"
"3G57RS03HG4RR4YNI4S32NXXRWD25Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3CFJTT4SXTPCCDO2L2XUC7ERXRAI7Q","A34J12A7R98SVB","Submitted","Thu Dec 17 19:34:21 PST 2015","Thu Dec 17 19:34:32 PST 2015","Fri Dec 18 03:34:32 PST 2015","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/29_Parallel.png","B"
"3G57RS03HG4RR4YNI4S32NXXRWD25Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3FE2ERCCZX7BE535FJ4GWQ1Y9UDPOX","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:07:33 PST 2015","Thu Dec 17 16:07:40 PST 2015","Fri Dec 18 00:07:40 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/29_Parallel.png","B"
"3G57RS03HG4RR4YNI4S32NXXRWD25Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:41 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:41 PST 2015","","","3VW6495TLJZHHXZ8CT9XB8SCR93YYZ","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:04:12 PST 2015","Wed Dec 16 20:04:21 PST 2015","Thu Dec 17 04:04:21 PST 2015","Wed Dec 16 20:07:26 PST 2015","","","9","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/29_Parallel.png","B"
"3UZUVSO3P6UHURV93N4QLQH8AUTEM2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","37Z929RLG97O4PO53HU9L5CWVM3ST4","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:41:42 PST 2015","Thu Dec 17 19:42:01 PST 2015","Fri Dec 18 03:42:01 PST 2015","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/51_Parallel.png","C"
"3UZUVSO3P6UHURV93N4QLQH8AUTEM2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","384PI804XS0NOGRE5F6Z1UARYBSS0E","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:42:42 PST 2015","Wed Dec 16 19:43:17 PST 2015","Thu Dec 17 03:43:17 PST 2015","Wed Dec 16 20:07:28 PST 2015","","","35","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/51_Parallel.png","C"
"3UZUVSO3P6UHURV93N4QLQH8AUTEM2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3II4UPYCOJ65AKDVPN5PL1F9ACUQDU","A34J12A7R98SVB","Submitted","Thu Dec 17 19:40:52 PST 2015","Thu Dec 17 19:41:02 PST 2015","Fri Dec 18 03:41:02 PST 2015","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/51_Parallel.png","C"
"3UZUVSO3P6UHURV93N4QLQH8AUTEM2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3KB8R4ZV1E6LIYLX8V97WXN7147GBG","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:01:40 PST 2015","Thu Dec 17 16:01:57 PST 2015","Fri Dec 18 00:01:57 PST 2015","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/51_Parallel.png","C"
"38O9DZ0A61MNA8Y1NN28UTBXNRO26E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","36AHBNMV1RBEJM4HGXMJYNIB9LXYDR","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:55:18 PST 2015","Wed Dec 16 19:55:29 PST 2015","Thu Dec 17 03:55:29 PST 2015","Wed Dec 16 20:07:25 PST 2015","","","11","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/65_Parallel.png","C"
"38O9DZ0A61MNA8Y1NN28UTBXNRO26E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3R0T90IZ1SB4S3D3MV527HTPJP9GCP","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:38:40 PST 2015","Thu Dec 17 19:38:51 PST 2015","Fri Dec 18 03:38:51 PST 2015","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/65_Parallel.png","C"
"38O9DZ0A61MNA8Y1NN28UTBXNRO26E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3ZPBJO59KP0SXRES6XIVCNN8JPYDHL","A34J12A7R98SVB","Submitted","Thu Dec 17 19:27:07 PST 2015","Thu Dec 17 19:27:21 PST 2015","Fri Dec 18 03:27:21 PST 2015","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/65_Parallel.png","C"
"38O9DZ0A61MNA8Y1NN28UTBXNRO26E","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3ZPPDN2SLVV4ARA94G5N5O750OPE9N","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:00:54 PST 2015","Thu Dec 17 16:01:08 PST 2015","Fri Dec 18 00:01:08 PST 2015","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/65_Parallel.png","C"
"344M16OZKHENC9G9FOJQY568FK3EN2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","31IBVUNM9SYUDCN82SUPFOH23HBVFQ","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:57:41 PST 2015","Wed Dec 16 19:57:51 PST 2015","Thu Dec 17 03:57:51 PST 2015","Wed Dec 16 20:07:23 PST 2015","","","10","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/30_Cartesian.png","C"
"344M16OZKHENC9G9FOJQY568FK3EN2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","36WLNQG78Z9NYKP620JJWU2VOOUEBZ","A34J12A7R98SVB","Submitted","Thu Dec 17 19:36:33 PST 2015","Thu Dec 17 19:36:45 PST 2015","Fri Dec 18 03:36:45 PST 2015","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/30_Cartesian.png","C"
"344M16OZKHENC9G9FOJQY568FK3EN2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3EA3QWIZ4IUZABL9Y50VH369MO1IT2","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:38:32 PST 2015","Thu Dec 17 19:38:39 PST 2015","Fri Dec 18 03:38:39 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/30_Cartesian.png","C"
"344M16OZKHENC9G9FOJQY568FK3EN2","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3N2BF7Y2VQTV1LK5JQHYVDA2S3OHM5","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:53:54 PST 2015","Thu Dec 17 15:54:12 PST 2015","Thu Dec 17 23:54:12 PST 2015","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/30_Cartesian.png","C"
"3FULMHZ7OTWZ2PYGEHSDC45HX5Z4MM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","33CKWXB73JJN1LD2OFVFJY6SD3M117","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:03:28 PST 2015","Wed Dec 16 20:03:34 PST 2015","Thu Dec 17 04:03:34 PST 2015","Wed Dec 16 20:07:25 PST 2015","","","6","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/13_Parallel.png","B"
"3FULMHZ7OTWZ2PYGEHSDC45HX5Z4MM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","34J10VATJFXMIVTHH160CYVM2H2QIW","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:41:33 PST 2015","Thu Dec 17 19:41:41 PST 2015","Fri Dec 18 03:41:41 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/13_Parallel.png","B"
"3FULMHZ7OTWZ2PYGEHSDC45HX5Z4MM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","34S6N1K2ZVIBV32KJEGJV0VDSYYHL3","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 15:53:46 PST 2015","Thu Dec 17 15:53:53 PST 2015","Thu Dec 17 23:53:53 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/13_Parallel.png","B"
"3FULMHZ7OTWZ2PYGEHSDC45HX5Z4MM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","38SKSKU7R1WBRYD4PWY4VCWSSBFLI2","A34J12A7R98SVB","Submitted","Thu Dec 17 19:41:13 PST 2015","Thu Dec 17 19:41:18 PST 2015","Fri Dec 18 03:41:18 PST 2015","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/13_Parallel.png","B"
"3PZDSVZ3J4G5K7JGQI7DPJUH2V94NM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","31UV0MXWNQBXP9AJX9IXEN0V6LDI59","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:01:31 PST 2015","Thu Dec 17 16:01:39 PST 2015","Fri Dec 18 00:01:39 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/34_Cartesian.png","C"
"3PZDSVZ3J4G5K7JGQI7DPJUH2V94NM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3F6KKYWMNB0K7N039VD8H7K4517DNU","A34J12A7R98SVB","Submitted","Thu Dec 17 19:28:11 PST 2015","Thu Dec 17 19:28:21 PST 2015","Fri Dec 18 03:28:21 PST 2015","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/34_Cartesian.png","C"
"3PZDSVZ3J4G5K7JGQI7DPJUH2V94NM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3GS6S824SQWJGT0UQQIY9V9PCHDNWD","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:39:05 PST 2015","Thu Dec 17 19:39:18 PST 2015","Fri Dec 18 03:39:18 PST 2015","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/34_Cartesian.png","C"
"3PZDSVZ3J4G5K7JGQI7DPJUH2V94NM","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3MH9DQ757WB0EXU38MQ21NFVQP2UGZ","A3JEXA6ME8GTMO","Approved","Wed Dec 16 19:38:59 PST 2015","Wed Dec 16 19:39:23 PST 2015","Thu Dec 17 03:39:23 PST 2015","Wed Dec 16 20:07:27 PST 2015","","","24","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/34_Cartesian.png","C"
"39WSF6KUV1K5UUGLG3J3DU6D5U8EOH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","308Q0PEVB8CGQWCV0ZVEQ35XSHYI92","A36ZSAYHB8ROLB","Submitted","Thu Dec 17 19:35:02 PST 2015","Thu Dec 17 19:35:10 PST 2015","Fri Dec 18 03:35:10 PST 2015","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/15_Parallel.png","C"
"39WSF6KUV1K5UUGLG3J3DU6D5U8EOH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3DBQWDE4Y6XP3ALAUPVPJVWCSK9N5W","A34J12A7R98SVB","Submitted","Thu Dec 17 19:31:53 PST 2015","Thu Dec 17 19:32:00 PST 2015","Fri Dec 18 03:32:00 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/15_Parallel.png","B"
"39WSF6KUV1K5UUGLG3J3DU6D5U8EOH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3DPNQGW4LLEZ06BIH3QYCS4CXYC46L","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:04:51 PST 2015","Wed Dec 16 20:04:58 PST 2015","Thu Dec 17 04:04:58 PST 2015","Wed Dec 16 20:07:25 PST 2015","","","7","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/15_Parallel.png","C"
"39WSF6KUV1K5UUGLG3J3DU6D5U8EOH","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3VA45EW49NM8XDK3UHTQVUJ06E7O1S","A1ZN25CCYIMTR9","Submitted","Thu Dec 17 16:07:25 PST 2015","Thu Dec 17 16:07:32 PST 2015","Fri Dec 18 00:07:32 PST 2015","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/15_Parallel.png","C"
"33KMQD9OFIDD099CC9OVWYS1TIU77Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","31EUONYN2V2OJP011VDF2IQGVI2VOC","A3JEXA6ME8GTMO","Approved","Wed Dec 16 20:04:38 PST 2015","Wed Dec 16 20:04:50 PST 2015","Thu Dec 17 04:04:50 PST 2015","Wed Dec 16 20:07:23 PST 2015","","","12","100% (248/248)","100% (92/92)","100% (92/92)","http://parallelcoordinates.de/mturk/52_Cartesian.png","equal"
"33KMQD9OFIDD099CC9OVWYS1TIU77Y","3F3JD5CN1MXG1FONYBVETC00FLK0HD","Choose one of three points","Given 3 points A,B,C choose if B or C is closer to A","keywords","$0.05","Wed Dec 16 19:32:42 PST 2015","20","BatchId:118036;","3600","28800","Wed Dec 23 19:32:42 PST 2015","","","3HFNH7HEMHD8M4NMRD6XRMI6N4AGQU","A34J12A7R98SVB","Submitted","Thu Dec 17 19:40:14 PST 2015","Thu Dec 17 19:40:31 PST 2015","Fri Dec 18 03:40:31 PST 2015","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","http://parallelcoordinates.de/mturk/52_Cartesian.png","C"
